"treeID","lat","lon","y","x","code8","genus","species","crown","dbh","elev","slope","swale","code2","crown_2008","crown_2016","dbh_2008","dbh_2012","dbh_2016","scientific"
555,40.6654710169653,-77.9041081145919,147926.6502,586969.1946,"caryaGlabra","Carya","glabra",2,"32.1","294.32441799999998","N","P","CAGL","CD","CD",30.988,"32","32.1","Carya glabra"
556,40.6654928954974,-77.9040561247515,147929.072,586973.5949,"quercusRubra","Quercus","rubra",2,"47.5","294.84468199999998","N","SW","QURU","D","CD",43.688,"46","47.5","Quercus rubra"
557,40.6654846350416,-77.9040145642031,147928.1486,586977.1075,"quercusPrinus","Quercus","prinus",2,"42","294.43924399999997","N","SW","QUPR","CD","CD",40.132,"41.6","42","Quercus prinus"
558,40.6655366808497,-77.9040176033595,147933.9284,586976.8606,"quercusRubra","Quercus","rubra",2,"38.5","296.18804599999999","N","SW","QURU","CD","CD",34.29,"37.1","38.5","Quercus rubra"
559,40.6655358321972,-77.9040734519168,147933.8424,586972.1381,"caryaTormento","Carya","tormentosa",NA,"?","296.36517500000002","N","SW","CATO","D","Dead",28.702,"29.9","?","Carya tormentosa"
560,40.6656575255273,-77.9040411759586,147947.3509,586974.8908,"caryaGlabra","Carya","glabra",1,"40.1","299.73494099999999","N","SW","CAGL","D","D",36.83,"38.5","40.1","Carya glabra"
561,40.6656059424357,-77.9039690889258,147941.6123,586980.9762,"caryaGlabra","Carya","glabra",1,"54.7","298.18060300000002","N","SW","CAGL","D","D",48.514,"52.7","54.7","Carya glabra"
562,40.6655841319685,-77.9043808389701,147939.251170178,586946.156028672,"caryaTormento","Carya","tormentosa",1,"36.700000000000003","N/A","N","P","CATO","D","D",34.036,"35.4","36.700000000000003","Carya tormentosa"
563,40.6655074122367,-77.9043857062114,147930.732657474,586945.729580753,"caryaTormento","Carya","tormentosa",1,"33.799999999999997","N/A","N","P","CATO","D","D",32.004,"33","33.799999999999997","Carya tormentosa"
564,40.6654668370381,-77.9044469112309,147926.236092214,586940.546441615,"caryaTormento","Carya","tormentosa",1,"44.8","N/A","N","P","CATO","D","D",42.164,"46.2","44.8","Carya tormentosa"
565,40.6654175068985,-77.9042532143951,147920.729672128,586956.915137369,"caryaTormento","Carya","tormentosa",2,"30.1","N/A","N","P","CATO","CD","CD",27.432,"28.8","30.1","Carya tormentosa"
566,40.6654185413225,-77.9042527076259,147920.844463401,586956.958188498,"caryaTormento","Carya","tormentosa",2,"33.200000000000003","N/A","N","P","CATO","CD","CD",29.972,"31.2","33.200000000000003","Carya tormentosa"
567,40.6656872328761,-77.9047088523286,147950.748399411,586918.440578252,"caryaTormento","Carya","tormentosa",1,"22.8","N/A","N","P","CATO","D","D",21.336,"23","22.8","Carya tormentosa"
568,40.6656952881868,-77.9046666186793,147951.636634598,586922.013249016,"caryaTormento","Carya","tormentosa",1,"30.8","N/A","N","P","CATO","D","D",27.94,"30.2","30.8","Carya tormentosa"
569,40.6655408990441,-77.9045456022346,147934.4748,586932.2159,"caryaTormento","Carya","tormentosa",1,"25.7","295.13022000000001","N","P","CATO","D","D",22.86,"24.7","25.7","Carya tormentosa"
570,40.6655028047821,-77.9045518359309,147930.2456,586931.6814,"quercusPrinus","Quercus","prinus",2,"34","293.90908999999999","N","P","QUPR","CD","CD",33.02,"34.1","34","Quercus prinus"
571,40.6654998090094,-77.9045137265472,147929.9073,586934.9032,"caryaTormento","Carya","tormentosa",1,"32","294.11434000000003","N","P","CATO","D","D",30.226,"31.5","32","Carya tormentosa"
572,40.6655143454811,-77.9044563862157,147931.513,586939.7545,"caryaTormento","Carya","tormentosa",1,"24.2","294.89592199999998","N","P","CATO","D","D",21.844,"23.6","24.2","Carya tormentosa"
573,40.6654518852508,-77.9044564284275,147924.5772,586939.7388,"quercusPrinus","Quercus","prinus",2,"29.9","292.88521400000002","N","P","QUPR","CD","CD",29.464,"30.2","29.9","Quercus prinus"
574,40.6654475512904,-77.9044574994108,147924.0961,586939.6474,"quercusPrinus","Quercus","prinus",2,"26.4","292.802414","N","P","QUPR","CD","CD",24.638,"25.7","26.4","Quercus prinus"
575,40.6654416368161,-77.9044550061144,147923.438967,586939.857075,"fraxinusAmerican","Fraxinus","americana",3,"DEAD","292.65144800000002","N","P","FRAM","I","I",26.924,"26.8","DEAD","Fraxinus americana"
576,40.665404285483,-77.904457426052,147919.2917,586939.6452,"quercusPrinus","Quercus","prinus",2,"28.7","291.34295500000002","N","P","QUPR","CD","CD",26.67,"28.6","28.7","Quercus prinus"
577,40.665391985909,-77.9044106845299,147917.919,586943.5951,"caryaTormento","Carya","tormentosa",1,"29.3","291.19450999999998","N","P","CATO","D","D",25.908,"28.1","29.3","Carya tormentosa"
578,40.6654240357638,-77.904394248399,147921.4755,586944.9911,"quercusPrinus","Quercus","prinus",2,"34.5","292.24725999999998","N","P","QUPR","CD","CD",33.528,"34.4","34.5","Quercus prinus"
579,40.6654787855141,-77.9043204492702,147927.5442,586951.2419,"quercusPrinus","Quercus","prinus",2,"43.7","294.39686599999999","N","P","QUPR","CD","CD",41.402,"42.5","43.7","Quercus prinus"
580,40.6654893816797,-77.9043560712349,147928.7261,586948.2319,"caryaTormento","Carya","tormentosa",1,"36.1","294.66835500000002","N","P","CATO","D","D",34.29,"35.195","36.1","Carya tormentosa"
581,40.6655234077081,-77.9043386721847,147932.5019,586949.7097,"quercusPrinus","Quercus","prinus",2,"31.4","295.61519500000003","N","P","QUPR","CD","CD",29.718,"30.8","31.4","Quercus prinus"
582,40.6655255071428,-77.904169887294,147932.7101,586963.9819,"quercusPrinus","Quercus","prinus",2,"26.8","296.17355300000003","N","P","QUPR","CD","CD",23.876,"25.1","26.8","Quercus prinus"
583,40.6655644238743,-77.904277884815,147937.0475,586954.8576,"caryaGlabra","Carya","glabra",2,"29.4","296.98407800000001","N","P","CAGL","D","CD",26.67,"29.1","29.4","Carya glabra"
584,40.6654846004101,-77.904286811683,147928.184937047,586954.087293352,"caryaGlabra","Carya","glabra",1,"24.2","N/A","N","P","CAGL","CD","D",21.59,"23","24.2","Carya glabra"
585,40.6653979541964,-77.9042899715177,147918.5639,586953.8033,"quercusPrinus","Quercus","prinus",2,"41.5","291.81463100000002","N","P","QUPR","CD","CD",39.624,"41.4","41.5","Quercus prinus"
586,40.6653456421128,-77.9042589643904,147912.7504,586956.415,"quercusPrinus","Quercus","prinus",NA,"DEAD","290.054956","N","P","QUPR","I","Dead",43.18,"43.9","DEAD","Quercus prinus"
587,40.665381800541,-77.9043003680723,147916.77167658,586952.921072077,"quercusRubra","Quercus","rubra",1,"31.8","N/A","N","P","QURU","D","D",28.194,"30.6","31.8","Quercus rubra"
588,40.6653204626984,-77.9042021610472,147909.946,586961.2132,"quercusRubra","Quercus","rubra",2,"33.5","289.34556700000002","N","P","QURU","CD","CD",29.464,"32.299999999999997","33.5","Quercus rubra"
589,40.6653177700415,-77.9040829255266,147909.6294,586971.2948,"caryaTormento","Carya","tormentosa",2,"32.200000000000003","289.06814000000003","N","P","CATO","CD","CD",30.226,"30.8","32.200000000000003","Carya tormentosa"
590,40.6652787950143,-77.9040783540077,147905.3008,586971.6738,"caryaGlabra","Carya","glabra",1,"37.200000000000003","288.227554","N","P","CAGL","D","D",35.052,"34.700000000000003","37.200000000000003","Carya glabra"
591,40.6652804519318,-77.9041780320913,147905.4995,586963.2457,"quercusPrinus","Quercus","prinus",2,"28.4","288.09522900000002","N","P","QUPR","CD","CD",27.178,"28.1","28.4","Quercus prinus"
592,40.665285821866,-77.904279632214,147906.1108,586954.6558,"quercusPrinus","Quercus","prinus",2,"26.3","288.35369300000002","N","P","QUPR","CD","CD",25.4,"26.9","26.3","Quercus prinus"
593,40.6653307554063,-77.904331207488,147911.108,586950.3035,"quercusPrinus","Quercus","prinus",2,"41.3","289.38990100000001","N","P","QUPR","CD","CD",40.386,"41.1","41.3","Quercus prinus"
594,40.6653230586127,-77.9044190176376,147910.2663,586942.8771,"quercusPrinus","Quercus","prinus",2,"28","288.988744","N","P","QUPR","CD","CD",26.67,"27.6","28","Quercus prinus"
595,40.6653110843043,-77.9044228779022,147908.937201,586942.548365,"acerSaccharu","Acer","saccharum",3,"27.7","288.63110399999999","N","P","ACSA","I","I",26.416,"26.9","27.7","Acer saccharum"
596,40.6653267751724,-77.9044778484824,147910.6877,586937.9033,"caryaTormento","Carya","tormentosa",1,"29.6","288.916245","N","P","CATO","D","D",25.908,"28.8","29.6","Carya tormentosa"
597,40.6652647357653,-77.9044702505898,147903.7975,586938.5337,"quercusPrinus","Quercus","prinus",2,"36.6","286.99499100000003","N","P","QUPR","CD","CD",35.306,"36","36.6","Quercus prinus"
598,40.6651909775033,-77.9044964777058,147895.611,586936.3017,"quercusPrinus","Quercus","prinus",1,"48.7","284.988812","N","P","QUPR","D","D",46.228,"48.3","48.7","Quercus prinus"
599,40.6651471578364,-77.9044739473871,147890.741776,586938.198274,"acerSaccharu","Acer","saccharum",2,"25.1","283.70650899999998","N","P","ACSA","CD","CD",24.384,"25.2","25.1","Acer saccharum"
600,40.665140805286,-77.9044352339166,147890.030641,586941.470519,"acerSaccharu","Acer","saccharum",2,"22","283.61890199999999","N","P","ACSA","CD","CD",23.368,"22.6","22","Acer saccharum"
601,40.6652037201488,-77.9043788850464,147897.0086,586946.2474,"caryaTormento","Carya","tormentosa",2,"23.7","285.65695099999999","N","P","CATO","CD","CD",23.368,"23.8","23.7","Carya tormentosa"
602,40.6652712814538,-77.9044056235813,147904.5148,586943.9996,"caryaTormento","Carya","tormentosa",1,"40.5","287.43590599999999","N","P","CATO","D","D",38.862,"40.700000000000003","40.5","Carya tormentosa"
603,40.6647801522094,-77.9043449597568,147849.9691,586949.0338,"quercusAlba","Quercus","alba",1,"61","271.68143700000002","N","P","QUAL","D","D",58.42,"61.2","61","Quercus alba"
604,40.6648422839171,-77.9043921511191,147856.8754,586945.0555,"quercusAlba","Quercus","alba",2,"24.4","274.435025","N","P","QUAL","CD","CD",23.368,"24.6","24.4","Quercus alba"
605,40.6648634754236,-77.904305675823,147859.2158,586952.3717,"caryaTormento","Carya","tormentosa",2,"31.8","274.82990699999999","N","P","CATO","CD","CD",30.734,"32.6","31.8","Carya tormentosa"
606,40.6649028394145,-77.9042622368725,147863.5805,586956.0524,"quercusRubra","Quercus","rubra",2,"43.5","276.23104999999998","N","P","QURU","CD","CD",41.656,"46.9","43.5","Quercus rubra"
607,40.6649073919105,-77.9042546181317,147864.0849,586956.6975,"quercusRubra","Quercus","rubra",2,"45.9","276.23224699999997","N","P","QURU","CD","CD",43.942,"45.7","45.9","Quercus rubra"
608,40.6648622302223,-77.904249959027,147859.069298,586957.0827,"acerSaccharu","Acer","saccharum",3,"25.3","274.44154500000002","N","P","ACSA","I","I",25.146,"25.5","25.3","Acer saccharum"
609,40.6649572375299,-77.9043031271493,147869.6271,586952.6054,"caryaTormento","Carya","tormentosa",2,"26.9","278.30876799999999","N","P","CATO","CD","CD",26.416,"27","26.9","Carya tormentosa"
610,40.6650125792078,-77.9043076204339,147875.7731,586952.2362,"caryaTormento","Carya","tormentosa",1,"36.799999999999997","280.23072100000002","N","P","CATO","D","D",36.322,"37.5","36.799999999999997","Carya tormentosa"
611,40.6650265001252,-77.9042817088483,147877.3151,586954.4299,"quercusAlba","Quercus","alba",1,"38.5","280.49914799999999","N","P","QUAL","D","D",37.084,"39","38.5","Quercus alba"
612,40.6650244875649,-77.9042179399413,147877.0822,586959.8216,"quercusAlba","Quercus","alba",2,"40","280.62915800000002","N","P","QUAL","CD","CD",38.1,"39.4","40","Quercus alba"
613,40.6649991481002,-77.904173128462,147874.2618,586963.6058,"quercusRubra","Quercus","rubra",1,"43.2","279.194728","N","P","QURU","D","D",39.624,"42.5","43.2","Quercus rubra"
614,40.6649399111503,-77.9042183798741,147867.6906,586959.768,"quercusAlba","Quercus","alba",1,"47.9","277.58780999999999","N","P","QUAL","D","D",44.958,"47.6","47.9","Quercus alba"
615,40.6649270453569,-77.904191717401,147866.258,586962.02,"quercusAlba","Quercus","alba",1,"46.2","276.83656500000001","N","P","QUAL","D","D",43.434,"46.8","46.2","Quercus alba"
616,40.6649602564919,-77.9040556330284,147869.9258,586973.5333,"caryaTormento","Carya","tormentosa",1,"51.3","277.35987599999999","N","P","CATO","D","D",49.53,"52.4","51.3","Carya tormentosa"
617,40.6650185561788,-77.9040833989203,147876.4037,586971.1968,"caryaTormento","Carya","tormentosa",1,"35.700000000000003","279.75759599999998","N","P","CATO","D","D",34.544,"35.799999999999997","35.700000000000003","Carya tormentosa"
618,40.6650990370247,-77.9040675393361,147885.338239,586972.553426,"caryaGlabra","Carya","glabra",1,"50.8","282.25819200000001","N","P","CAGL","D","D",47.244,"53.5","50.8","Carya glabra"
619,40.6651368166172,-77.904073511016,147889.5343,586972.0558,"caryaTormento","Carya","tormentosa",2,"25.4","283.353633","N","P","CATO","CD","CD",24.13,"25.5","25.4","Carya tormentosa"
620,40.6651705706803,-77.904041702354,147893.277779,586974.75197,"acerSaccharu","Acer","saccharum",3,"27.3","284.30086599999998","N","P","ACSA","I","I",25.146,"25","27.3","Acer saccharum"
621,40.6652076927639,-77.9040393496114,147897.3996,586974.9581,"quercusPrinus","Quercus","prinus",2,"36.5","285.86676899999998","N","P","QUPR","CD","CD",35.814,"37.299999999999997","36.5","Quercus prinus"
622,40.6652186700959,-77.9041250133648,147898.6312,586967.7168,"quercusPrinus","Quercus","prinus",2,"40.6","286.55772899999999","N","P","QUPR","CD","CD",38.354,"40.1","40.6","Quercus prinus"
623,40.6652127367828,-77.9041606268335,147897.9776,586964.7043,"caryaTormento","Carya","tormentosa",2,"28.1","285.99661500000002","N","P","CATO","CD","CD",26.924,"27.9","28.1","Carya tormentosa"
624,40.6653108976651,-77.904142414504,147908.87504508,586966.263296359,"caryaTormento","Carya","tormentosa",2,"21.9","N/A","N","P","CATO","CD","CD",21.336,"22","21.9","Carya tormentosa"
625,40.6652324648416,-77.9042075436938,147900.1752,586960.741,"caryaTormento","Carya","tormentosa",2,"23.9","286.74442399999998","N","P","CATO","CD","CD",22.86,"23.9","23.9","Carya tormentosa"
626,40.6651749726754,-77.904233510367,147893.7949,586958.5342,"caryaTormento","Carya","tormentosa",1,"36.1","284.83030400000001","N","P","CATO","D","D",35.052,"36.200000000000003","36.1","Carya tormentosa"
627,40.6651927326751,-77.9042684922258,147895.7722,586955.5797,"quercusPrinus","Quercus","prinus",1,"56.3","285.30133999999998","N","P","QUPR","D","D",53.086,"57.6","56.3","Quercus prinus"
628,40.6651450025695,-77.904287585256,147890.4749,586953.956,"caryaTormento","Carya","tormentosa",2,"25.8","284.14124199999998","N","P","CATO","CD","CD",24.638,"24.8","25.8","Carya tormentosa"
629,40.6651081171653,-77.9042881688191,147886.3791,586953.8995,"caryaTormento","Carya","tormentosa",1,"25.3","283.101742","N","P","CATO","D","D",23.622,"24.7","25.3","Carya tormentosa"
630,40.6652130693599,-77.9042825255133,147898.032530651,586954.397039276,"caryaTormento","Carya","tormentosa",2,"24.3","N/A","N","P","CATO","CD","CD",22.86,"23.7","24.3","Carya tormentosa"
631,40.6653081785969,-77.9040088429256,147908.553405,586977.557098,"caryaGlabra","Carya","glabra",1,"44.5","288.995451","N","SW","CAGL","D","D",42.418,"44.3","44.5","Carya glabra"
632,40.6653611476445,-77.9039967959901,147914.4335,586978.586,"quercusPrinus","Quercus","prinus",2,"32.299999999999997","290.52055200000001","N","SW","QUPR","CD","CD",30.734,"35.700000000000003","32.299999999999997","Quercus prinus"
633,40.6653772210422,-77.9039062481714,147916.205,586986.2455,"quercusPrinus","Quercus","prinus",2,"27.2","290.597553","N","SW","QUPR","D","CD",25.146,"27.3","27.2","Quercus prinus"
634,40.6653270202759,-77.9038626191016,147910.6241,586989.9249,"quercusPrinus","Quercus","prinus",2,"47.3","288.92243200000001","N","SW","QUPR","CD","CD",20.574,"47.2","47.3","Quercus prinus"
635,40.6653219615391,-77.9039146675971,147910.070029,586985.52289,"fraxinusAmerican","Fraxinus","americana",2,"27.2","288.80996699999997","N","SW","FRAM","CD","CD",25.654,"25.8","27.2","Fraxinus americana"
636,40.6652869351381,-77.903931136027,147906.183,586984.1236,"quercusRubra","Quercus","rubra",2,"35.5","288.00020899999998","N","SW","QURU","CD","CD",33.02,"34.9","35.5","Quercus rubra"
637,40.6652835789112,-77.9040131256786,147905.8224,586977.1902,"quercusPrinus","Quercus","prinus",2,"36.5","287.884162","N","P","QUPR","CD","CD",34.798,"36.1","36.5","Quercus prinus"
638,40.6652704325539,-77.9039101394656,147904.3474,586985.8958,"quercusPrinus","Quercus","prinus",2,"28.3","287.07010600000001","N","SW","QUPR","CD","CD",28.194,"29.4","28.3","Quercus prinus"
639,40.6651900593233,-77.9039327284437,147895.4258,586983.9702,"quercusPrinus","Quercus","prinus",1,"59.8","284.67504600000001","N","SW","QUPR","D","D",57.658,"59.6","59.8","Quercus prinus"
640,40.6651271323738,-77.9039329451041,147888.4382,586983.9397,"quercusPrinus","Quercus","prinus",2,"29.2","282.09660000000002","N","P","QUPR","CD","CD",27.94,"28","29.2","Quercus prinus"
641,40.6650996720518,-77.9039612530394,147885.393081,586981.540761,"acerSaccharu","Acer","saccharum",NA,"DEAD","281.45356700000002",NA,NA,"ACSA","I","Dead",27.94,"DEAD","DEAD","Acer saccharum"
642,40.665053245844,-77.9039670180852,147880.2386,586981.0443,"caryaTormento","Carya","tormentosa",1,"39.299999999999997","280.077429","N","P","CATO","CD","D",37.338,"39.299999999999997","39.299999999999997","Carya tormentosa"
643,40.6650771970377,-77.9039336030612,147882.8933,586983.8744,"caryaTormento","Carya","tormentosa",2,"39.799999999999997","280.63831299999998","N","P","CATO","CD","CD",38.1,"39.9","39.799999999999997","Carya tormentosa"
644,40.6651120848668,-77.9038727426934,147886.7584,586989.0273,"quercusRubra","Quercus","rubra",1,"56","280.702856","N","SW","QURU","D","D",52.07,"54.3","56","Quercus rubra"
645,40.6651766314037,-77.9038009373512,147893.9153,586995.1114,"quercusRubra","Quercus","rubra",2,"59.6","281.94667600000002","N","SW","QURU","CD","CD",56.134,"59.2","59.6","Quercus rubra"
646,40.6652028592995,-77.9038420917493,147896.8338,586991.6366,"caryaTormento","Carya","tormentosa",1,"41.7","283.596812","N","SW","CATO","D","D",39.37,"41.8","41.7","Carya tormentosa"
647,40.6650866905652,-77.9038216477996,147883.931,586993.3428,"caryaTormento","Carya","tormentosa",1,"41.2","278.72783700000002","N","SW","CATO","D","D",39.624,"43.1","41.2","Carya tormentosa"
648,40.6650297901555,-77.9038476054563,147877.6164,586991.1369,"quercusRubra","Quercus","rubra",1,"64.7","277.07726200000002","N","SW","QURU","D","D",60.706,"65.2","64.7","Quercus rubra"
649,40.6650439407429,-77.903792727616,147879.179649,586995.779927,"acerSaccharu","Acer","saccharum",3,"47.7","276.89124099999998","N","SW","ACSA","I","I",45.974,"48.1","47.7","Acer saccharum"
